Date,Open,High,Low,Close,Adj Close,Volume,Yesterday_Open,Yesterday_High,Yesterday_Low,Yesterday_Close,Yesterday_AdjClose,Yesterday_Volumne,Market
5/10/13,3414.840088,3436.600098,3411.590088,3436.580078,3436.580078,1689730000,3408.939941,3428.540039,3403.429932,3409.169922,3409.169922,1826220000,Green
5/13/13,3429.530029,3447.100098,3426.669922,3438.790039,3438.790039,1615510000,3414.840088,3436.600098,3411.590088,3436.580078,3436.580078,1689730000,Green
5/14/13,3439.719971,3468.669922,3439.719971,3462.610107,3462.610107,1820520000,3429.530029,3447.100098,3426.669922,3438.790039,3438.790039,1615510000,Green
5/15/13,3455.669922,3475.47998,3452.310059,3471.620117,3471.620117,1843910000,3439.719971,3468.669922,3439.719971,3462.610107,3462.610107,1820520000,Green
5/16/13,3473.159912,3485.949951,3462.23999,3465.23999,3465.23999,1945760000,3455.669922,3475.47998,3452.310059,3471.620117,3471.620117,1843910000,Red
5/17/13,3483.409912,3499.199951,3473.040039,3498.969971,3498.969971,1828610000,3473.159912,3485.949951,3462.23999,3465.23999,3465.23999,1945760000,Green
5/20/13,3490.459961,3509.409912,3488.129883,3496.429932,3496.429932,1745260000,3483.409912,3499.199951,3473.040039,3498.969971,3498.969971,1828610000,Red
5/21/13,3495.459961,3512.149902,3486.879883,3502.120117,3502.120117,1776780000,3490.459961,3509.409912,3488.129883,3496.429932,3496.429932,1745260000,Green
5/22/13,3503.47998,3532.040039,3446.959961,3463.300049,3463.300049,2179330000,3495.459961,3512.149902,3486.879883,3502.120117,3502.120117,1776780000,Red
5/23/13,3426.070068,3467.129883,3422.51001,3459.419922,3459.419922,1820670000,3503.47998,3532.040039,3446.959961,3463.300049,3463.300049,2179330000,Red
5/24/13,3438.280029,3459.469971,3429.310059,3459.139893,3459.139893,1449210000,3426.070068,3467.129883,3422.51001,3459.419922,3459.419922,1820670000,Red
5/28/13,3497.899902,3514.800049,3475.389893,3488.889893,3488.889893,1748070000,3438.280029,3459.469971,3429.310059,3459.139893,3459.139893,1449210000,Green
5/29/13,3471.669922,3479.530029,3450.399902,3467.52002,3467.52002,1794650000,3497.899902,3514.800049,3475.389893,3488.889893,3488.889893,1748070000,Red
5/30/13,3473.209961,3503.820068,3473.040039,3491.300049,3491.300049,1737320000,3471.669922,3479.530029,3450.399902,3467.52002,3467.52002,1794650000,Green
5/31/13,3478.219971,3500.669922,3455.840088,3455.909912,3455.909912,1968270000,3473.209961,3503.820068,3473.040039,3491.300049,3491.300049,1737320000,Red
6/3/13,3460.76001,3465.840088,3419.389893,3465.370117,3465.370117,2054100000,3478.219971,3500.669922,3455.840088,3455.909912,3455.909912,1968270000,Green
6/4/13,3467.02002,3482.75,3430.02002,3445.26001,3445.26001,1871640000,3460.76001,3465.840088,3419.389893,3465.370117,3465.370117,2054100000,Red
6/5/13,3432.850098,3446.149902,3397.909912,3401.47998,3401.47998,1813890000,3467.02002,3482.75,3430.02002,3445.26001,3445.26001,1871640000,Red
6/6/13,3404.409912,3424.050049,3378.23999,3424.050049,3424.050049,1802700000,3432.850098,3446.149902,3397.909912,3401.47998,3401.47998,1813890000,Green
6/7/13,3437.840088,3471.72998,3429.429932,3469.219971,3469.219971,1646810000,3404.409912,3424.050049,3378.23999,3424.050049,3424.050049,1802700000,Green
6/10/13,3475.679932,3484.810059,3465.540039,3473.77002,3473.77002,1556520000,3437.840088,3471.72998,3429.429932,3469.219971,3469.219971,1646810000,Green
6/11/13,3436.620117,3466.570068,3426.570068,3436.949951,3436.949951,1560370000,3475.679932,3484.810059,3465.540039,3473.77002,3473.77002,1556520000,Red
6/12/13,3458.139893,3459.179932,3395.909912,3400.429932,3400.429932,1630200000,3436.620117,3466.570068,3426.570068,3436.949951,3436.949951,1560370000,Red
6/13/13,3398.540039,3451.030029,3387.610107,3445.360107,3445.360107,1584740000,3458.139893,3459.179932,3395.909912,3400.429932,3400.429932,1630200000,Green
6/14/13,3442.310059,3448.399902,3419.320068,3423.560059,3423.560059,1458030000,3398.540039,3451.030029,3387.610107,3445.360107,3445.360107,1584740000,Red
6/17/13,3449.969971,3468.560059,3436.340088,3452.129883,3452.129883,1581830000,3442.310059,3448.399902,3419.320068,3423.560059,3423.560059,1458030000,Green
6/18/13,3456.290039,3488.310059,3456.090088,3482.179932,3482.179932,1675090000,3449.969971,3468.560059,3436.340088,3452.129883,3452.129883,1581830000,Green
6/19/13,3483.590088,3485.449951,3443.199951,3443.199951,3443.199951,1649200000,3456.290039,3488.310059,3456.090088,3482.179932,3482.179932,1675090000,Red
6/20/13,3405.139893,3412.939941,3355.929932,3364.639893,3364.639893,2041500000,3483.590088,3485.449951,3443.199951,3443.199951,3443.199951,1649200000,Red
6/21/13,3367.810059,3377.300049,3326.860107,3357.25,3357.25,2921900000,3405.139893,3412.939941,3355.929932,3364.639893,3364.639893,2041500000,Red
6/24/13,3326.379883,3344.659912,3294.949951,3320.76001,3320.76001,2030960000,3367.810059,3377.300049,3326.860107,3357.25,3357.25,2921900000,Red
6/25/13,3350.590088,3358.310059,3327.689941,3347.889893,3347.889893,1657280000,3326.379883,3344.659912,3294.949951,3320.76001,3320.76001,2030960000,Green
6/26/13,3375.699951,3383.699951,3365.47998,3376.219971,3376.219971,1671280000,3350.590088,3358.310059,3327.689941,3347.889893,3347.889893,1657280000,Green
6/27/13,3395.790039,3412.790039,3395.409912,3401.860107,3401.860107,1689800000,3375.699951,3383.699951,3365.47998,3376.219971,3376.219971,1671280000,Green
6/28/13,3389.300049,3422.199951,3382.75,3403.25,3403.25,3630410000,3395.790039,3412.790039,3395.409912,3401.860107,3401.860107,1689800000,Green
7/1/13,3430.47998,3454.429932,3430.310059,3434.48999,3434.48999,1586750000,3389.300049,3422.199951,3382.75,3403.25,3403.25,3630410000,Green
7/2/13,3430.689941,3453.290039,3415.22998,3433.399902,3433.399902,1685190000,3430.47998,3454.429932,3430.310059,3434.48999,3434.48999,1586750000,Red
7/3/13,3420.27002,3455.419922,3417.879883,3443.669922,3443.669922,935980000,3430.689941,3453.290039,3415.22998,3433.399902,3433.399902,1685190000,Green
7/5/13,3468.47998,3479.459961,3441.780029,3479.379883,3479.379883,1254400000,3420.27002,3455.419922,3417.879883,3443.669922,3443.669922,935980000,Green
7/8/13,3493.810059,3495.51001,3475.389893,3484.830078,3484.830078,1521720000,3468.47998,3479.459961,3441.780029,3479.379883,3479.379883,1254400000,Green
7/9/13,3501.25,3508.810059,3484.790039,3504.26001,3504.26001,1633520000,3493.810059,3495.51001,3475.389893,3484.830078,3484.830078,1521720000,Green
7/10/13,3502.110107,3522.98999,3502,3520.76001,3520.76001,1567340000,3501.25,3508.810059,3484.790039,3504.26001,3504.26001,1633520000,Green
7/11/13,3557.790039,3579.290039,3552.52002,3578.300049,3578.300049,1744210000,3502.110107,3522.98999,3502,3520.76001,3520.76001,1567340000,Green
7/12/13,3579.580078,3600.080078,3576.570068,3600.080078,3600.080078,1615820000,3557.790039,3579.290039,3552.52002,3578.300049,3578.300049,1744210000,Green
7/15/13,3601.090088,3609.590088,3591.540039,3607.48999,3607.48999,1449130000,3579.580078,3600.080078,3576.570068,3600.080078,3600.080078,1615820000,Green
7/16/13,3611,3611.350098,3589.649902,3598.5,3598.5,1590540000,3601.090088,3609.590088,3591.540039,3607.48999,3607.48999,1449130000,Red
7/17/13,3608.129883,3615.790039,3600.689941,3610,3610,1564340000,3611,3611.350098,3589.649902,3598.5,3598.5,1590540000,Green
7/18/13,3610.030029,3624.540039,3607.090088,3611.280029,3611.280029,1719390000,3608.129883,3615.790039,3600.689941,3610,3610,1564340000,Green
7/19/13,3581.899902,3589.050049,3578.570068,3587.610107,3587.610107,1785460000,3610.030029,3624.540039,3607.090088,3611.280029,3611.280029,1719390000,Red
7/22/13,3599.870117,3601.919922,3587.459961,3600.389893,3600.389893,1507010000,3581.899902,3589.050049,3578.570068,3587.610107,3587.610107,1785460000,Green
7/23/13,3606.699951,3606.699951,3576.959961,3579.27002,3579.27002,1620350000,3599.870117,3601.919922,3587.459961,3600.389893,3600.389893,1507010000,Red
7/24/13,3605.26001,3606.280029,3573.530029,3579.600098,3579.600098,1856660000,3606.699951,3606.699951,3576.959961,3579.27002,3579.27002,1620350000,Green
7/25/13,3589.459961,3606.189941,3579.199951,3605.189941,3605.189941,2203970000,3605.26001,3606.280029,3573.530029,3579.600098,3579.600098,1856660000,Green
7/26/13,3584.850098,3613.330078,3581.26001,3613.159912,3613.159912,1796060000,3589.459961,3606.189941,3579.199951,3605.189941,3605.189941,2203970000,Green
7/29/13,3604.290039,3618.860107,3592.800049,3599.139893,3599.139893,1545720000,3584.850098,3613.330078,3581.26001,3613.159912,3613.159912,1796060000,Red
7/30/13,3612.360107,3629.120117,3606.330078,3616.469971,3616.469971,1763580000,3604.290039,3618.860107,3592.800049,3599.139893,3599.139893,1545720000,Green
7/31/13,3627.659912,3649.350098,3624.77002,3626.370117,3626.370117,1942380000,3612.360107,3629.120117,3606.330078,3616.469971,3616.469971,1763580000,Green
8/1/13,3654.179932,3678.5,3653.73999,3675.73999,3675.73999,1863290000,3627.659912,3649.350098,3624.77002,3626.370117,3626.370117,1942380000,Green
8/2/13,3671.110107,3689.590088,3663.879883,3689.590088,3689.590088,1683270000,3654.179932,3678.5,3653.73999,3675.73999,3675.73999,1863290000,Green
8/5/13,3682.669922,3694.189941,3681.340088,3692.949951,3692.949951,1471860000,3671.110107,3689.590088,3663.879883,3689.590088,3689.590088,1683270000,Green
8/6/13,3685.389893,3690.320068,3654.669922,3665.77002,3665.77002,1444200000,3682.669922,3694.189941,3681.340088,3692.949951,3692.949951,1471860000,Red
8/7/13,3658.530029,3663.199951,3633.590088,3654.01001,3654.01001,1659780000,3685.389893,3690.320068,3654.669922,3665.77002,3665.77002,1444200000,Red
8/8/13,3672.209961,3675.709961,3649.639893,3669.120117,3669.120117,1702950000,3658.530029,3663.199951,3633.590088,3654.01001,3654.01001,1659780000,Green
8/9/13,3664.27002,3677.830078,3649.689941,3660.110107,3660.110107,1546570000,3672.209961,3675.709961,3649.639893,3669.120117,3669.120117,1702950000,Red
8/12/13,3645.780029,3673.51001,3645.389893,3669.949951,3669.949951,1422420000,3664.27002,3677.830078,3649.689941,3660.110107,3660.110107,1546570000,Green
8/13/13,3675.370117,3691.060059,3648.820068,3684.439941,3684.439941,1644730000,3645.780029,3673.51001,3645.389893,3669.949951,3669.949951,1422420000,Green
8/14/13,3683.969971,3686.550049,3668.73999,3669.27002,3669.27002,1589370000,3675.370117,3691.060059,3648.820068,3684.439941,3684.439941,1644730000,Red
8/15/13,3625.360107,3626.77002,3600.959961,3606.120117,3606.120117,1742510000,3683.969971,3686.550049,3668.73999,3669.27002,3669.27002,1589370000,Red
8/16/13,3603.780029,3621.459961,3598.649902,3602.780029,3602.780029,1520430000,3625.360107,3626.77002,3600.959961,3606.120117,3606.120117,1742510000,Red
8/19/13,3601.879883,3623.47998,3589.030029,3589.090088,3589.090088,1381050000,3603.780029,3621.459961,3598.649902,3602.780029,3602.780029,1520430000,Red
8/20/13,3596.77002,3625.26001,3593.139893,3613.590088,3613.590088,1308280000,3601.879883,3623.47998,3589.030029,3589.090088,3589.090088,1381050000,Green
8/21/13,3603.679932,3630.22998,3589.02002,3599.790039,3599.790039,1438510000,3596.77002,3625.26001,3593.139893,3613.590088,3613.590088,1308280000,Red
8/22/13,3614.139893,3639.209961,3613.929932,3638.709961,3638.709961,927400000,3603.679932,3630.22998,3589.02002,3599.790039,3599.790039,1438510000,Green
8/23/13,3659.209961,3660.659912,3643.860107,3657.790039,3657.790039,1499890000,3614.139893,3639.209961,3613.929932,3638.709961,3638.709961,927400000,Green
8/26/13,3661.810059,3684.219971,3652.26001,3657.570068,3657.570068,1404230000,3659.209961,3660.659912,3643.860107,3657.790039,3657.790039,1499890000,Red
8/27/13,3616.060059,3629.949951,3573.570068,3578.52002,3578.52002,1640040000,3661.810059,3684.219971,3652.26001,3657.570068,3657.570068,1404230000,Red
8/28/13,3579.110107,3607.360107,3578.800049,3593.350098,3593.350098,1370650000,3616.060059,3629.949951,3573.570068,3578.52002,3578.52002,1640040000,Green
8/29/13,3587.070068,3635.840088,3587.070068,3620.300049,3620.300049,1344900000,3579.110107,3607.360107,3578.800049,3593.350098,3593.350098,1370650000,Green
8/30/13,3621.590088,3621.780029,3581.050049,3589.870117,3589.870117,1328320000,3587.070068,3635.840088,3587.070068,3620.300049,3620.300049,1344900000,Red
9/3/13,3622.639893,3637.060059,3593.620117,3612.610107,3612.610107,1628810000,3621.590088,3621.780029,3581.050049,3589.870117,3589.870117,1328320000,Green
9/4/13,3619.050049,3651.780029,3612.219971,3649.040039,3649.040039,1855980000,3622.639893,3637.060059,3593.620117,3612.610107,3612.610107,1628810000,Green
9/5/13,3652.439941,3665.01001,3651.169922,3658.780029,3658.780029,1550180000,3619.050049,3651.780029,3612.219971,3649.040039,3649.040039,1855980000,Green
9/6/13,3672.820068,3677.070068,3618.77002,3660.01001,3660.01001,1647310000,3652.439941,3665.01001,3651.169922,3658.780029,3658.780029,1550180000,Green
9/9/13,3675.120117,3708.419922,3675.120117,3706.179932,3706.179932,1664290000,3672.820068,3677.070068,3618.77002,3660.01001,3660.01001,1647310000,Green
9/10/13,3724.669922,3729.379883,3716.439941,3729.02002,3729.02002,1842570000,3675.120117,3708.419922,3675.120117,3706.179932,3706.179932,1664290000,Green
9/11/13,3710.790039,3726.590088,3704.219971,3725.01001,3725.01001,1722380000,3724.669922,3729.379883,3716.439941,3729.02002,3729.02002,1842570000,Red
9/12/13,3724.530029,3731.840088,3713.080078,3715.969971,3715.969971,1653860000,3710.790039,3726.590088,3704.219971,3725.01001,3725.01001,1722380000,Red
9/13/13,3723.27002,3724.72998,3701.879883,3722.179932,3722.179932,1460190000,3724.530029,3731.840088,3713.080078,3715.969971,3715.969971,1653860000,Green
9/16/13,3755,3756.23999,3712.469971,3717.850098,3717.850098,1542500000,3723.27002,3724.72998,3701.879883,3722.179932,3722.179932,1460190000,Red
9/17/13,3725.310059,3747.080078,3724.26001,3745.699951,3745.699951,1338800000,3755,3756.23999,3712.469971,3717.850098,3717.850098,1542500000,Green
9/18/13,3751.290039,3790.699951,3737.689941,3783.639893,3783.639893,1828820000,3725.310059,3747.080078,3724.26001,3745.699951,3745.699951,1338800000,Green
9/19/13,3794.699951,3798.159912,3781.590088,3789.379883,3789.379883,1775980000,3751.290039,3790.699951,3737.689941,3783.639893,3783.639893,1828820000,Green
9/20/13,3796.280029,3798.76001,3774.110107,3774.72998,3774.72998,2711270000,3794.699951,3798.159912,3781.590088,3789.379883,3789.379883,1775980000,Red
9/23/13,3786.840088,3787.139893,3745.540039,3765.290039,3765.290039,1728620000,3796.280029,3798.76001,3774.110107,3774.72998,3774.72998,2711270000,Red
9/24/13,3771.600098,3789.850098,3753.040039,3768.25,3768.25,1810950000,3786.840088,3787.139893,3745.540039,3765.290039,3765.290039,1728620000,Green
9/25/13,3772.590088,3782.919922,3754.939941,3761.100098,3761.100098,1821790000,3771.600098,3789.850098,3753.040039,3768.25,3768.25,1810950000,Red
9/26/13,3774.949951,3795.719971,3772.800049,3787.429932,3787.429932,1817960000,3772.590088,3782.919922,3754.939941,3761.100098,3761.100098,1821790000,Green
9/27/13,3767.889893,3788.350098,3762.669922,3781.590088,3781.590088,1699720000,3774.949951,3795.719971,3772.800049,3787.429932,3787.429932,1817960000,Red
9/30/13,3737.600098,3780.969971,3734.73999,3771.47998,3771.47998,1895760000,3767.889893,3788.350098,3762.669922,3781.590088,3781.590088,1699720000,Red
10/1/13,3774.179932,3817.97998,3774.179932,3817.97998,3817.97998,1843320000,3737.600098,3780.969971,3734.73999,3771.47998,3771.47998,1895760000,Green
10/2/13,3793.110107,3819.280029,3788.449951,3815.02002,3815.02002,1792980000,3774.179932,3817.97998,3774.179932,3817.97998,3817.97998,1843320000,Red
10/3/13,3809.899902,3816.959961,3753.169922,3774.340088,3774.340088,1884340000,3793.110107,3819.280029,3788.449951,3815.02002,3815.02002,1792980000,Red
10/4/13,3774.719971,3812.860107,3773.399902,3807.75,3807.75,1549600000,3809.899902,3816.959961,3753.169922,3774.340088,3774.340088,1884340000,Green
10/7/13,3776.639893,3800.080078,3769.75,3770.379883,3770.379883,1475990000,3774.719971,3812.860107,3773.399902,3807.75,3807.75,1549600000,Red
10/8/13,3772.219971,3772.48999,3694.149902,3694.830078,3694.830078,2087580000,3776.639893,3800.080078,3769.75,3770.379883,3770.379883,1475990000,Red
10/9/13,3701.620117,3702.149902,3650.030029,3677.780029,3677.780029,2242700000,3772.219971,3772.48999,3694.149902,3694.830078,3694.830078,2087580000,Red
10/10/13,3721.580078,3764.719971,3721.110107,3760.75,3760.75,1902410000,3701.620117,3702.149902,3650.030029,3677.780029,3677.780029,2242700000,Green
10/11/13,3753.219971,3794.370117,3751.379883,3791.870117,3791.870117,1750350000,3721.580078,3764.719971,3721.110107,3760.75,3760.75,1902410000,Green
10/14/13,3767.48999,3816.409912,3766.280029,3815.280029,3815.280029,1455160000,3753.219971,3794.370117,3751.379883,3791.870117,3791.870117,1750350000,Green
10/15/13,3810.719971,3824.439941,3789.679932,3794.01001,3794.01001,1745560000,3767.48999,3816.409912,3766.280029,3815.280029,3815.280029,1455160000,Red
10/16/13,3815,3840.47998,3814.149902,3839.429932,3839.429932,1744000000,3810.719971,3824.439941,3789.679932,3794.01001,3794.01001,1745560000,Green
10/17/13,3822.850098,3863.48999,3821.429932,3863.149902,3863.149902,1975140000,3815,3840.47998,3814.149902,3839.429932,3839.429932,1744000000,Green
10/18/13,3893.360107,3914.929932,3882.060059,3914.280029,3914.280029,1943090000,3822.850098,3863.48999,3821.429932,3863.149902,3863.149902,1975140000,Green
10/21/13,3922.649902,3931.449951,3909.909912,3920.050049,3920.050049,1674470000,3893.360107,3914.929932,3882.060059,3914.280029,3914.280029,1943090000,Green
10/22/13,3935.540039,3947.669922,3904.060059,3929.570068,3929.570068,1890500000,3922.649902,3931.449951,3909.909912,3920.050049,3920.050049,1674470000,Green
10/23/13,3907.300049,3911.639893,3887.669922,3907.070068,3907.070068,1915030000,3935.540039,3947.669922,3904.060059,3929.570068,3929.570068,1890500000,Red
10/24/13,3911.610107,3932.600098,3907.540039,3928.959961,3928.959961,2054350000,3907.300049,3911.639893,3887.669922,3907.070068,3907.070068,1915030000,Green
10/25/13,3955.97998,3961.100098,3927.5,3943.360107,3943.360107,2225780000,3911.610107,3932.600098,3907.540039,3928.959961,3928.959961,2054350000,Green
10/28/13,3942.560059,3947.580078,3927.090088,3940.129883,3940.129883,1904810000,3955.97998,3961.100098,3927.5,3943.360107,3943.360107,2225780000,Red
10/29/13,3954.340088,3957.120117,3934.939941,3952.340088,3952.340088,1897380000,3942.560059,3947.580078,3927.090088,3940.129883,3940.129883,1904810000,Green
10/30/13,3962.399902,3966.709961,3919.139893,3930.620117,3930.620117,1923000000,3954.340088,3957.120117,3934.939941,3952.340088,3952.340088,1897380000,Red
10/31/13,3924.340088,3945.040039,3909.26001,3919.709961,3919.709961,2139650000,3962.399902,3966.709961,3919.139893,3930.620117,3930.620117,1923000000,Red
11/1/13,3932.449951,3938.47998,3904.199951,3922.040039,3922.040039,1949460000,3924.340088,3945.040039,3909.26001,3919.709961,3919.709961,2139650000,Green
11/4/13,3932.600098,3937.5,3919.459961,3936.590088,3936.590088,1817880000,3932.449951,3938.47998,3904.199951,3922.040039,3922.040039,1949460000,Green
11/5/13,3925.060059,3947.27002,3909.629883,3939.860107,3939.860107,1934630000,3932.600098,3937.5,3919.459961,3936.590088,3936.590088,1817880000,Green
11/6/13,3952.179932,3955.969971,3920.909912,3931.949951,3931.949951,2020160000,3925.060059,3947.27002,3909.629883,3939.860107,3939.860107,1934630000,Red
11/7/13,3935.810059,3938.330078,3855.070068,3857.330078,3857.330078,2303320000,3952.179932,3955.969971,3920.909912,3931.949951,3931.949951,2020160000,Red
11/8/13,3871.23999,3919.22998,3869.120117,3919.22998,3919.22998,1981740000,3935.810059,3938.330078,3855.070068,3857.330078,3857.330078,2303320000,Green
11/11/13,3913.639893,3925.340088,3904.719971,3919.790039,3919.790039,1595340000,3871.23999,3919.22998,3869.120117,3919.22998,3919.22998,1981740000,Green
11/12/13,3907.820068,3922.27002,3902.669922,3919.919922,3919.919922,1776860000,3913.639893,3925.340088,3904.719971,3919.790039,3919.790039,1595340000,Green
11/13/13,3899.379883,3965.580078,3899.310059,3965.580078,3965.580078,1827220000,3907.820068,3922.27002,3902.669922,3919.919922,3919.919922,1776860000,Green
11/14/13,3956.469971,3975.889893,3949.01001,3972.73999,3972.73999,1965350000,3899.379883,3965.580078,3899.310059,3965.580078,3965.580078,1827220000,Green
11/15/13,3978.27002,3985.969971,3969.219971,3985.969971,3985.969971,1899150000,3956.469971,3975.889893,3949.01001,3972.73999,3972.73999,1965350000,Green
11/18/13,3990.060059,3994.969971,3942.850098,3949.070068,3949.070068,1829870000,3978.27002,3985.969971,3969.219971,3985.969971,3985.969971,1899150000,Red
11/19/13,3945.97998,3960.439941,3923.469971,3931.550049,3931.550049,1747840000,3990.060059,3994.969971,3942.850098,3949.070068,3949.070068,1829870000,Red
11/20/13,3940.97998,3952.080078,3911.610107,3921.27002,3921.27002,1721160000,3945.97998,3960.439941,3923.469971,3931.550049,3931.550049,1747840000,Red
11/21/13,3938.110107,3970.909912,3936.820068,3969.159912,3969.159912,1684250000,3940.97998,3952.080078,3911.610107,3921.27002,3921.27002,1721160000,Green
11/22/13,3977.310059,3991.659912,3973,3991.649902,3991.649902,1730280000,3938.110107,3970.909912,3936.820068,3969.159912,3969.159912,1684250000,Green
11/25/13,4004.370117,4007.090088,3987.159912,3994.570068,3994.570068,1795760000,3977.310059,3991.659912,3973,3991.649902,3991.649902,1730280000,Green
11/26/13,3996.699951,4026.98999,3989.48999,4017.75,4017.75,1907680000,4004.370117,4007.090088,3987.159912,3994.570068,3994.570068,1795760000,Green
11/27/13,4026.919922,4045.810059,4023.649902,4044.75,4044.75,1477020000,3996.699951,4026.98999,3989.48999,4017.75,4017.75,1907680000,Green
11/29/13,4057.159912,4069.699951,4055.449951,4059.889893,4059.889893,853500000,4026.919922,4045.810059,4023.649902,4044.75,4044.75,1477020000,Green
12/2/13,4065.659912,4068.48999,4040.879883,4045.26001,4045.26001,1680380000,4057.159912,4069.699951,4055.449951,4059.889893,4059.889893,853500000,Red
12/3/13,4038.98999,4050.080078,4022.120117,4037.199951,4037.199951,1875010000,4065.659912,4068.48999,4040.879883,4045.26001,4045.26001,1680380000,Red
12/4/13,4020.330078,4051.73999,4004.76001,4038,4038,1886970000,4038.98999,4050.080078,4022.120117,4037.199951,4037.199951,1875010000,Green
12/5/13,4037.98999,4043.709961,4025.26001,4033.169922,4033.169922,1880950000,4020.330078,4051.73999,4004.76001,4038,4038,1886970000,Red
12/6/13,4069.860107,4069.860107,4042.350098,4062.52002,4062.52002,1727130000,4037.98999,4043.709961,4025.26001,4033.169922,4033.169922,1880950000,Green
12/9/13,4073.75,4081.780029,4063.5,4068.75,4068.75,1717120000,4069.860107,4069.860107,4042.350098,4062.52002,4062.52002,1727130000,Green
12/10/13,4061.169922,4074.01001,4056.48999,4060.48999,4060.48999,1864860000,4073.75,4081.780029,4063.5,4068.75,4068.75,1717120000,Red
12/11/13,4061.669922,4065.080078,3998.919922,4003.810059,4003.810059,1923520000,4061.169922,4074.01001,4056.48999,4060.48999,4060.48999,1864860000,Red
12/12/13,4004.75,4013.540039,3993.570068,3998.399902,3998.399902,1893270000,4061.669922,4065.080078,3998.919922,4003.810059,4003.810059,1923520000,Red
12/13/13,4015.530029,4017.449951,3992.290039,4000.97998,4000.97998,1615340000,4004.75,4013.540039,3993.570068,3998.399902,3998.399902,1893270000,Green
12/16/13,4019.370117,4043,4019.139893,4029.52002,4029.52002,1943830000,4015.530029,4017.449951,3992.290039,4000.97998,4000.97998,1615340000,Green
12/17/13,4028.879883,4034.689941,4011.580078,4023.679932,4023.679932,1861130000,4019.370117,4043,4019.139893,4029.52002,4029.52002,1943830000,Red
12/18/13,4024.669922,4070.379883,3979.590088,4070.060059,4070.060059,2178330000,4028.879883,4034.689941,4011.580078,4023.679932,4023.679932,1861130000,Green
12/19/13,4059.340088,4063.699951,4045.409912,4058.139893,4058.139893,1813050000,4024.669922,4070.379883,3979.590088,4070.060059,4070.060059,2178330000,Red
12/20/13,4064.889893,4111.930176,4064.72998,4104.740234,4104.740234,3510420000,4059.340088,4063.699951,4045.409912,4058.139893,4058.139893,1813050000,Green
12/23/13,4136.149902,4149.310059,4127.720215,4148.899902,4148.899902,1779400000,4064.889893,4111.930176,4064.72998,4104.740234,4104.740234,3510420000,Green
12/24/13,4150.640137,4155.620117,4147.149902,4155.419922,4155.419922,802270000,4136.149902,4149.310059,4127.720215,4148.899902,4148.899902,1779400000,Green
12/26/13,4164.209961,4169.970215,4158.589844,4167.180176,4167.180176,1180670000,4150.640137,4155.620117,4147.149902,4155.419922,4155.419922,802270000,Green
12/27/13,4173.359863,4175.359863,4153.640137,4156.589844,4156.589844,1255020000,4164.209961,4169.970215,4158.589844,4167.180176,4167.180176,1180670000,Red
12/30/13,4153.580078,4158.72998,4142.180176,4154.200195,4154.200195,1349470000,4173.359863,4175.359863,4153.640137,4156.589844,4156.589844,1255020000,Red
12/31/13,4161.509766,4177.72998,4160.77002,4176.589844,4176.589844,1401140000,4153.580078,4158.72998,4142.180176,4154.200195,4154.200195,1349470000,Green
1/2/14,4160.029785,4160.959961,4131.790039,4143.069824,4143.069824,1738820000,4161.509766,4177.72998,4160.77002,4176.589844,4176.589844,1401140000,Red
1/3/14,4148.560059,4152.959961,4124.959961,4131.910156,4131.910156,1667480000,4160.029785,4160.959961,4131.790039,4143.069824,4143.069824,1738820000,Red
1/6/14,4137.029785,4139.779785,4103.75,4113.680176,4113.680176,2292840000,4148.560059,4152.959961,4124.959961,4131.910156,4131.910156,1667480000,Red
1/7/14,4128.569824,4158.180176,4126.47998,4153.180176,4153.180176,2278220000,4137.029785,4139.779785,4103.75,4113.680176,4113.680176,2292840000,Green
1/8/14,4154.279785,4171.75,4145,4165.609863,4165.609863,2345220000,4128.569824,4158.180176,4126.47998,4153.180176,4153.180176,2278220000,Green
1/9/14,4179.040039,4182.740234,4142.700195,4156.189941,4156.189941,2214770000,4154.279785,4171.75,4145,4165.609863,4165.609863,2345220000,Red
1/10/14,4168.939941,4174.680176,4142.209961,4174.669922,4174.669922,2143070000,4179.040039,4182.740234,4142.700195,4156.189941,4156.189941,2214770000,Green
1/13/14,4167.410156,4179.470215,4097.990234,4113.299805,4113.299805,2322240000,4168.939941,4174.680176,4142.209961,4174.669922,4174.669922,2143070000,Red
1/14/14,4129.600098,4183.839844,4125.810059,4183.02002,4183.02002,2034180000,4167.410156,4179.470215,4097.990234,4113.299805,4113.299805,2322240000,Green
1/15/14,4196.529785,4218.790039,4195.97998,4214.879883,4214.879883,2101870000,4129.600098,4183.839844,4125.810059,4183.02002,4183.02002,2034180000,Green
1/16/14,4209.589844,4219.279785,4204.160156,4218.689941,4218.689941,2005850000,4196.529785,4218.790039,4195.97998,4214.879883,4214.879883,2101870000,Green
1/17/14,4207.819824,4217.240234,4187.310059,4197.580078,4197.580078,2150370000,4209.589844,4219.279785,4204.160156,4218.689941,4218.689941,2005850000,Red
1/21/14,4222.97998,4227.930176,4193.169922,4225.759766,4225.759766,2034030000,4207.819824,4217.240234,4187.310059,4197.580078,4197.580078,2150370000,Green
1/22/14,4234.580078,4246.549805,4225.52002,4243,4243,2026910000,4222.97998,4227.930176,4193.169922,4225.759766,4225.759766,2034030000,Green
